x,y
84.0,3.626177528040966E7
89.56962025316456,2.522730170636039E7
95.13924050632912,1.937124604208049E7
100.70886075949367,1.475606668746233E7
106.27848101265823,9232887.572292132
111.84810126582279,7754135.758400912
117.41772151898735,6389835.575446138
122.98734177215191,4077919.667166603
128.55696202531647,3080329.410600361
134.126582278481,-191932.93957189895
139.69620253164555,-1407692.1953477976
145.2658227848101,884190.706802927
150.83544303797464,834965.0697943826
156.4050632911392,3500913.5412908485
161.97468354430373,5119913.301896342
167.54430379746827,5041956.16480343
173.11392405063282,7491869.9982082695
178.68354430379736,6576703.485914323
184.2531645569619,5237191.348830149
189.82278481012645,3490004.272273949
195.392405063291,1167046.3120283445
200.96202531645554,155495.820930001
206.53164556962008,-1506151.6995984742
212.10126582278463,-2326052.395386015
217.67088607594917,-3782116.5023907707
223.2405063291137,-4858760.603374684
228.81012658227826,-3761591.005316492
234.3797468354428,-2892643.3800182766
239.94936708860735,-2520180.8812019876
245.5189873417719,-2024404.0951051738
251.08860759493643,-2859156.8275200315
256.658227848101,-6108755.212758554
262.2278481012655,-9003203.553801259
267.79746835443007,-1.1215197398040602E7
273.3670886075946,-1.2693493796465965E7
278.93670886075915,-1.0376070054678041E7
284.5063291139237,-7203376.2062127115
290.07594936708824,-4947776.083298035
295.6455696202528,-3403630.868759368
301.21518987341733,-5291164.7668482065
306.7848101265819,-8653301.949160593
312.3544303797464,-1.0801249831944678E7
317.92405063291096,-1.2392617993036518E7
323.4936708860755,-1.1436747988763425E7
329.06329113924005,-7682257.754545711
334.6329113924046,-5192282.021259355
340.20253164556914,-3804257.6052637366
345.7721518987337,-2382910.306822764
351.3417721518982,-3260042.2343701622
356.91139240506277,-4150739.992929923
362.4810126582273,-2593044.9533004644
368.05063291139186,-1106972.0446201242
373.6202531645564,1961858.9454809544
379.18987341772095,6805334.968836854
384.7594936708855,1.082389585526992E7
390.32911392405003,1.4164746605091302E7
395.8987341772146,1.6902211533584278E7
401.4683544303791,1.6711137643028727E7
407.03797468354367,1.3974468844064046E7
412.6075949367082,1.0570336918246936E7
418.17721518987275,5193706.294680694
423.7468354430373,1712847.2613209442
429.31645569620184,-597289.6984272704
434.8860759493664,-1311175.4793274028
440.45569620253093,-463548.12447490246
446.0253164556955,-1083589.9440319887
451.59493670886,552488.1258436206
457.16455696202456,1568475.1350548354
462.7341772151891,3611125.843561608
468.30379746835365,9087310.82773771
473.8734177215182,1.2996933672464876E7
479.44303797468274,1.7115360588164385E7
485.0126582278473,1.9744848479574703E7
490.5822784810118,1.992833776634344E7
496.15189873417637,2.1010373988580678E7
501.7215189873409,2.1450263891112797E7
507.29113924050546,2.3454428513445582E7
512.86075949367,2.473156380645441E7
518.4303797468345,2.5220130799275313E7
523.9999999999991,2.633315214038983E7
