x,y
84.0,3.626177528040966E7
89.56962025316456,3.6226261351505354E7
95.13924050632912,3.1181659027879775E7
100.70886075949367,1.7355764594327737E7
106.27848101265823,5111048.277679426
111.84810126582279,1089927.3658259723
117.41772151898735,-1124596.4544473663
122.98734177215191,199219.3810836907
128.55696202531647,1.0754199714509139E7
134.126582278481,3156936.368822126
139.69620253164555,-8941776.700387914
145.2658227848101,-1628944.5097544757
150.83544303797464,-7477830.388896132
156.4050632911392,1228390.0934088726
161.97468354430373,1.258701547718156E7
167.54430379746827,222614.73498314727
173.11392405063282,1.0156910902212849E7
178.68354430379736,7652782.6810086835
184.2531645569619,7805592.922437754
189.82278481012645,1.3165020473807972E7
195.392405063291,-240211.14076218542
200.96202531645554,-3180592.462598525
206.53164556962008,-4619951.797482365
212.10126582278463,906180.4780230665
217.67088607594917,-1911407.4045646116
223.2405063291137,-9730429.578397704
228.81012658227826,-5363100.696122729
234.3797468354428,-5793169.56359586
239.94936708860735,-5510303.788131239
245.5189873417719,1302366.5117858532
251.08860759493643,2155071.2908952576
256.658227848101,-4075405.1942543318
262.2278481012655,-4378446.007626238
267.79746835443007,-6278089.525329471
273.3670886075946,-2.0625603958272647E7
278.93670886075915,-2.074796924999671E7
284.5063291139237,-1.288360345860554E7
290.07594936708824,-8270123.743786442
295.6455696202528,2181100.8179502217
301.21518987341733,2833754.1901373947
306.7848101265819,-1106223.7900306922
312.3544303797464,-5206824.9551837165
317.92405063291096,-1.8004075654590312E7
323.4936708860755,-2.2613417525413822E7
329.06329113924005,-1.2436333103656722E7
334.6329113924046,-8948783.119641276
340.20253164556914,-4211532.398490365
345.7721518987337,6451460.153713005
351.3417721518982,1874504.951948796
356.91139240506277,-6432948.179449098
362.4810126582273,-1894591.692903248
368.05063291139186,-4987810.786841731
373.6202531645564,-6292619.144858717
379.18987341772095,4817399.485623298
384.7594936708855,8718053.314336833
390.32911392405003,1.434093595411578E7
395.8987341772146,2.149911408022171E7
401.4683544303791,2.3548945768517435E7
407.03797468354367,2.0173140663196463E7
412.6075949367082,2.1300302793956276E7
418.17721518987275,1.0064720281585429E7
423.7468354430373,-1494977.611994141
429.31645569620184,-3465505.0564960563
434.8860759493664,-1.0004236955670075E7
440.45569620253093,-2783861.603584792
446.0253164556955,-5404314.747488542
451.59493670886,2704921.093877224
457.16455696202456,2434036.302305522
462.7341772151891,-4947758.954688548
468.30379746835365,6534531.9872454405
473.8734177215182,7953166.553184703
479.44303797468274,1.4700568002323193E7
485.0126582278473,2.8690820146950576E7
490.5822784810118,2.5367069198441505E7
496.15189873417637,2.535369642567123E7
501.7215189873409,1.9602748497592617E7
507.29113924050546,1.9317707502494752E7
512.86075949367,2.600991866022362E7
518.4303797468345,2.4537912342979763E7
523.9999999999991,3.192648544238402E7
