x,y
84.0,-6700.281442706722
89.56962025316456,-3562.230440900164
95.13924050632912,-3224.3589097088084
100.70886075949367,-2911.8628194558964
106.27848101265823,-2029.6118003202068
111.84810126582279,-1535.939211815585
117.41772151898735,-1029.7564973163771
122.98734177215191,-510.4106441063336
128.55696202531647,-63.035537218068804
134.126582278481,365.669305611298
139.69620253164555,771.2427228863069
145.2658227848101,1149.4413641976676
150.83544303797464,1508.7985527500205
156.4050632911392,1850.8027745265683
161.97468354430373,2178.3471610108036
167.54430379746827,2495.716757238772
173.11392405063282,2806.6730709835356
178.68354430379736,3115.328007330856
184.2531645569619,3425.756433489353
189.82278481012645,3741.606784337884
195.392405063291,4066.0124567174666
200.96202531645554,4401.413594265265
206.53164556962008,4749.469873617747
212.10126582278463,5111.051039081124
217.67088607594917,5486.247473165473
223.2405063291137,5874.407530616735
228.81012658227826,6274.1919119920085
234.3797468354428,6683.648202334252
239.94936708860735,7100.319491473813
245.5189873417719,7521.394519539316
251.08860759493643,7943.898182504652
256.658227848101,8364.907379290666
262.2278481012655,8781.766270646027
267.79746835443007,9192.270496401523
273.3670886075946,9594.79332857462
278.93670886075915,9988.337707848199
284.5063291139237,10372.512761525844
290.07594936708824,10747.448735711452
295.6455696202528,11113.674935249526
301.21518987341733,11471.989784202215
306.7848101265819,11823.348440496271
312.3544303797464,12168.783026550462
317.92405063291096,12509.357420287464
323.4936708860755,12846.146068362857
329.06329113924005,13180.218939459932
334.6329113924046,13512.613645164382
340.20253164556914,13844.281913063345
345.7721518987337,14176.006919596417
351.3417721518982,14508.299391634198
356.91139240506277,14841.291449841707
362.4810126582273,15174.652438528268
368.05063291139186,15507.554236601907
373.6202531645564,15838.708343502936
379.18987341772095,16166.484063352804
384.7594936708855,16489.10169078116
390.32911392405003,16804.872445915822
395.8987341772146,17112.441279013463
401.4683544303791,17410.98240526493
407.03797468354367,17700.30100298656
412.6075949367082,17980.81582891568
418.17721518987275,18253.42305389132
423.7468354430373,18519.268277931093
429.31645569620184,18779.473887046686
434.8860759493664,19034.874740144103
440.45569620253093,19285.809704703108
446.0253164556955,19531.990647958573
451.59493670886,19772.471922284953
457.16455696202456,20005.71065562178
462.7341772151891,20229.636329207275
468.30379746835365,20441.85810385527
473.8734177215182,20639.87429774197
479.44303797468274,20820.88873641773
485.0126582278473,20982.600170927122
490.5822784810118,21123.24804670119
496.15189873417637,21239.186297399334
501.7215189873409,21331.332474607854
507.29113924050546,21400.61772631485
512.86075949367,21431.961928607685
518.4303797468345,21452.25088045534
523.9999999999991,21459.316336269723
