x,y
84.0,-6700.281442706722
89.56962025316456,-3787.2053118586605
95.13924050632912,-3451.241843908567
100.70886075949367,-3138.4636124748536
106.27848101265823,-2286.6026339160885
111.84810126582279,-1787.8334053028284
117.41772151898735,-1274.3723549312456
122.98734177215191,-746.0199580696051
128.55696202531647,-283.4897724967335
134.126582278481,161.47095969384722
139.69620253164555,584.5153812626126
145.2658227848101,981.7093549274448
150.83544303797464,1361.2634347995374
156.4050632911392,1724.961718895734
161.97468354430373,2075.734896510377
167.54430379746827,2417.5643641480106
173.11392405063282,2753.665937545006
178.68354430379736,3087.3326501993984
184.2531645569619,3421.675837144698
189.82278481012645,3759.3767426128193
195.392405063291,4102.70190733795
200.96202531645554,4453.401860860666
206.53164556962008,4812.654063985312
212.10126582278463,5181.0510970904315
217.67088607594917,5558.599637810931
223.2405063291137,5944.751490814253
228.81012658227826,6338.4645296529
234.3797468354428,6738.289669772214
239.94936708860735,7142.482096102358
245.5189873417719,7549.1285412726165
251.08860759493643,7956.279766481469
256.658227848101,8362.076234029993
262.2278481012655,8764.855211229831
267.79746835443007,9163.230385645404
273.3670886075946,9556.139474727244
278.93670886075915,9942.86024198339
284.5063291139237,10322.999720186099
290.07594936708824,10696.464220838407
295.6455696202528,11063.418351421386
301.21518987341733,11424.239867901033
306.7848101265819,11779.474393869057
312.3544303797464,12129.79084041502
317.92405063291096,12475.935796140018
323.4936708860755,12818.684036680173
329.06329113924005,13158.782935509613
334.6329113924046,13496.890841032115
340.20253164556914,13833.512832080301
345.7721518987337,14168.940704746712
351.3417721518982,14503.206642880808
356.91139240506277,14836.060696825689
362.4810126582273,15166.980303979524
368.05063291139186,15495.21564464111
373.6202531645564,15819.868125411707
379.18987341772095,16139.992237801373
384.7594936708855,16454.705173636517
390.32911392405003,16763.285487606245
395.8987341772146,17065.242999727147
401.4683544303791,17360.346903498204
407.03797468354367,17648.60671745156
412.6075949367082,17930.209333369523
418.17721518987275,18205.42322962802
423.7468354430373,18474.486132567272
429.31645569620184,18737.49288496013
434.8860759493664,18994.30055186824
440.45569620253093,19244.46331900829
446.0253164556955,19487.196275291586
451.59493670886,19721.38242137808
457.16455696202456,19945.617574744276
462.7341772151891,20158.234737990006
468.30379746835365,20357.432870329063
473.8734177215182,20541.404195501527
479.44303797468274,20708.12371995781
485.0126582278473,20855.99739289011
490.5822784810118,20983.874069342983
496.15189873417637,21088.871186635155
501.7215189873409,21172.07799169963
507.29113924050546,21234.531636003896
512.86075949367,21262.7769187668
518.4303797468345,21281.038241243972
523.9999999999991,21287.39742603463
