x,y
84.0,-6700.281442706722
89.56962025316456,748.8799800639412
95.13924050632912,2680.160052304193
100.70886075949367,2012.5143387299395
106.27848101265823,1843.7043930297332
111.84810126582279,3066.1899022178236
117.41772151898735,2088.9687031798726
122.98734177215191,1842.3128952164311
128.55696202531647,1991.9673659003936
134.126582278481,941.47529845554
139.69620253164555,762.5004064556106
145.2658227848101,209.0707932041843
150.83544303797464,552.6765664027315
156.4050632911392,939.8145999922308
161.97468354430373,1381.0862168989881
167.54430379746827,2966.946093301449
173.11392405063282,2404.416508641453
178.68354430379736,3787.294578529751
184.2531645569619,4242.987565236131
189.82278481012645,4482.215024354244
195.392405063291,5108.329700975495
200.96202531645554,5495.07401408076
206.53164556962008,5195.0279983798055
212.10126582278463,4175.147462428658
217.67088607594917,4341.119947976173
223.2405063291137,3511.2478668751196
228.81012658227826,3665.916331732944
234.3797468354428,5149.53928613771
239.94936708860735,5975.4252177675435
245.5189873417719,7009.712427606646
251.08860759493643,8872.280760914187
256.658227848101,8996.946391236048
262.2278481012655,9270.395680411164
267.79746835443007,10027.177491502824
273.3670886075946,9442.565317209777
278.93670886075915,10326.733784422
284.5063291139237,10245.93489672154
290.07594936708824,10437.792851874347
295.6455696202528,11920.073044472214
301.21518987341733,12240.715089142235
306.7848101265819,14416.289221397481
312.3544303797464,13268.864374504308
317.92405063291096,13031.61603357902
323.4936708860755,12513.176382605061
329.06329113924005,12203.830715524997
334.6329113924046,13250.913211401257
340.20253164556914,13076.96204876273
345.7721518987337,14568.769822948208
351.3417721518982,13661.289564759438
356.91139240506277,14619.346528106787
362.4810126582273,15724.521406045067
368.05063291139186,15687.35241379759
373.6202531645564,16163.778833037099
379.18987341772095,16278.596581966794
384.7594936708855,16741.743789250024
390.32911392405003,16321.248427799961
395.8987341772146,16429.894455148813
401.4683544303791,17118.338796669326
407.03797468354367,17317.735287362837
412.6075949367082,18598.111184902275
418.17721518987275,19376.014695693208
423.7468354430373,19115.363922274533
429.31645569620184,20241.350280498944
434.8860759493664,18943.326069275357
440.45569620253093,20584.23593792025
446.0253164556955,20666.835395974
451.59493670886,19852.065540968648
457.16455696202456,20414.78754259652
462.7341772151891,19442.997876537087
468.30379746835365,19377.906229968063
473.8734177215182,19260.955245918496
479.44303797468274,19453.047185665917
485.0126582278473,21313.104123639194
490.5822784810118,21925.496702102573
496.15189873417637,22721.021143882925
501.7215189873409,24019.023855159554
507.29113924050546,22591.395393438597
512.86075949367,22843.721806294478
518.4303797468345,22644.220483441866
523.9999999999991,21915.490201250286
