x,y
84.0,-6700.281442706722
89.56962025316456,-3872.7589689729784
95.13924050632912,-3539.530317880339
100.70886075949367,-3228.5489623121503
106.27848101265823,-2390.809514483605
111.84810126582279,-1892.9434693537867
117.41772151898735,-1379.2447245647543
122.98734177215191,-849.5030140017179
128.55696202531647,-382.49789779044113
134.126582278481,68.2447849037898
139.69620253164555,498.38482328528
145.2658227848101,903.9715879331031
150.83544303797464,1292.8750872108333
156.4050632911392,1666.736916504049
161.97468354430373,2028.268777150111
167.54430379746827,2381.1599385574436
173.11392405063282,2728.31668567336
178.68354430379736,3072.690362667968
184.2531645569619,3417.0461906935575
189.82278481012645,3763.741116261662
195.392405063291,4114.755228413936
200.96202531645554,4471.607027873784
206.53164556962008,4835.308523178616
212.10126582278463,5206.362504976408
217.67088607594917,5584.769054868443
223.2405063291137,5970.061124195027
228.81012658227826,6361.365360119996
234.3797468354428,6757.482230401732
239.94936708860735,7156.982193229028
245.5189873417719,7558.309933823523
251.08860759493643,7959.887993548711
256.658227848101,8360.211632319104
262.2278481012655,8757.927839039601
267.79746835443007,9151.89389820708
273.3670886075946,9541.213861042988
278.93670886075915,9925.25401895985
284.5063291139237,10303.640562650977
290.07594936708824,10676.243610954813
295.6455696202528,11043.151663738876
301.21518987341733,11404.639533667114
306.7848101265819,11761.131410780727
312.3544303797464,12113.15945956165
317.92405063291096,12461.317716195916
323.4936708860755,12806.211318834356
329.06329113924005,13148.402258280095
334.6329113924046,13488.3546162929
340.20253164556914,13826.384152848694
345.7721518987337,14162.618482264917
351.3417721518982,14496.974362819092
356.91139240506277,14829.157395541535
362.4810126582273,15158.686650351321
368.05063291139186,15484.942798600378
373.6202531645564,15807.233981278438
379.18987341772095,16124.869904143057
384.7594936708855,16437.232464069995
390.32911392405003,16743.83120825352
395.8987341772146,17044.334218644715
401.4683544303791,17338.569153559365
407.03797468354367,17626.494284782
412.6075949367082,17908.144176787286
418.17721518987275,18183.558630593187
423.7468354430373,18452.705711509487
429.31645569620184,18715.408792859747
434.8860759493664,18971.28795750123
440.45569620253093,19219.72315032753
446.0253164556955,19459.83584429892
451.59493670886,19690.50207950987
457.16455696202456,19910.392921814455
462.7341772151891,20117.989481343095
468.30379746835365,20311.691808763706
473.8734177215182,20489.924798516236
479.44303797468274,20650.924636778444
485.0126582278473,20793.337412089466
490.5822784810118,20916.220247295114
496.15189873417637,21016.96286132407
501.7215189873409,21096.706472631853
507.29113924050546,21156.51911475719
512.86075949367,21183.566839126423
518.4303797468345,21201.045618758813
523.9999999999991,21207.132249669263
