x,y
84.0,-6700.281442706722
89.56962025316456,-2184.2299964527924
95.13924050632912,-1896.321855166395
100.70886075949367,-1653.8598050022156
106.27848101265823,-685.5806141543399
111.84810126582279,-345.80983634548255
117.41772151898735,-10.843129830656396
122.98734177215191,333.3721878178394
128.55696202531647,589.6349060811632
134.126582278481,856.4724030942535
139.69620253164555,1137.4724666218146
145.2658227848101,1432.4455204116364
150.83544303797464,1750.8619535975395
156.4050632911392,2083.8751818480123
161.97468354430373,2419.5220663745527
167.54430379746827,2743.344175498288
173.11392405063282,3040.8885096980785
178.68354430379736,3303.8355795288453
184.2531645569619,3533.2672478040868
189.82278481012645,3739.6269073960725
195.392405063291,3942.025996153797
200.96202531645554,4163.124854858929
206.53164556962008,4421.5544762314885
212.10126582278463,4730.187751668644
217.67088607594917,5092.104063280431
223.2405063291137,5500.088456087628
228.81012658227826,5943.367998697787
234.3797468354428,6408.032384480504
239.94936708860735,6882.1678181274765
245.5189873417719,7360.6100172719
251.08860759493643,7840.729381881679
256.658227848101,8324.137697625585
262.2278481012655,8811.116725277452
267.79746835443007,9296.679976932253
273.3670886075946,9772.736360037317
278.93670886075915,10226.881536081699
284.5063291139237,10649.328076557003
290.07594936708824,11034.929830839614
295.6455696202528,11384.704617407968
301.21518987341733,11705.835854223636
306.7848101265819,12007.746690203814
312.3544303797464,12301.589502229239
317.92405063291096,12595.930272270281
323.4936708860755,12897.4189152889
329.06329113924005,13209.01456488685
334.6329113924046,13529.132190916846
340.20253164556914,13854.575648651886
345.7721518987337,14179.971689136577
351.3417721518982,14501.70650567282
356.91139240506277,14819.041648284385
362.4810126582273,15134.901468912421
368.05063291139186,15454.715854623018
373.6202531645564,15783.556925494746
379.18987341772095,16125.76361531141
384.7594936708855,16480.433187294562
390.32911392405003,16844.440196313368
395.8987341772146,17212.119470846905
401.4683544303791,17573.78068201311
407.03797468354367,17921.353731971478
412.6075949367082,18244.019939644466
418.17721518987275,18532.65272620847
423.7468354430373,18783.701405177748
429.31645569620184,18997.102676699225
434.8860759493664,19183.224961303382
440.45569620253093,19357.653646642375
446.0253164556955,19537.729378139047
451.59493670886,19740.379235035933
457.16455696202456,19972.175282362616
462.7341772151891,20231.987223401713
468.30379746835365,20510.272647607697
473.8734177215182,20790.52704744165
479.44303797468274,21058.586169160477
485.0126582278473,21301.476168822002
490.5822784810118,21510.90749462603
496.15189873417637,21682.059870993842
501.7215189873409,21815.516673371338
507.29113924050546,21914.287463054563
512.86075949367,21959.143169352323
518.4303797468345,21987.551155293593
523.9999999999991,21997.35870045581
