x,y
84.0,-6700.281442706722
89.56962025316456,-3408.4192060265946
95.13924050632912,-3072.7423425031043
100.70886075949367,-2763.9336830507423
106.27848101265823,-1865.775530213656
111.84810126582279,-1381.1900188784618
117.41772151898735,-885.2697107327239
122.98734177215191,-376.59517235173814
128.55696202531647,57.313948738740045
134.126582278481,473.6692847227708
139.69620253164555,868.0449395980617
145.2658227848101,1235.8294196522409
150.83544303797464,1585.3441739467924
156.4050632911392,1917.257402720157
161.97468354430373,2233.7820617849466
167.54430379746827,2538.8528381029755
173.11392405063282,2836.2444792439032
178.68354430379736,3130.508056469544
184.2531645569619,3426.463438567589
189.82278481012645,3728.6288298275686
195.392405063291,4040.9587372181777
200.96202531645554,4366.526193258973
206.53164556962008,4707.376218256721
212.10126582278463,5064.534823130299
217.67088607594917,5438.082250666155
223.2405063291137,5827.262987950436
228.81012658227826,6230.581287220501
234.3797468354428,6645.87127935708
239.94936708860735,7070.368773924781
245.5189873417719,7500.816000578366
251.08860759493643,7933.634446705321
256.658227848101,8365.169574165231
262.2278481012655,8791.982009526226
267.79746835443007,9211.139033788411
273.3670886075946,9620.44884403701
278.93670886075915,10018.59392583591
284.5063291139237,10405.139838707986
290.07594936708824,10780.426545103208
295.6455696202528,11145.37354966812
301.21518987341733,11501.247864377263
306.7848101265819,11849.449392882902
312.3544303797464,12191.354534732902
317.92405063291096,12528.240264935614
323.4936708860755,12861.281435759282
329.06329113924005,13191.591790477421
334.6329113924046,13520.267199590991
340.20253164556914,13848.393165378118
345.7721518987337,14176.993905572212
351.3417721518982,14506.918817499105
356.91139240506277,14838.688850006818
362.4810126582273,15172.332366409126
368.05063291139186,15507.253229700193
373.6202531645564,15842.17747848185
379.18987341772095,16175.206234034385
384.7594936708855,16503.99943399275
390.32911392405003,16826.077133039675
395.8987341772146,17139.19062376971
401.4683544303791,17441.698001208344
407.03797468354367,17732.84726575615
412.6075949367082,18012.894862310244
418.17721518987275,18283.021291869336
423.7468354430373,18545.047470775986
429.31645569620184,18801.02249018924
434.8860759493664,19052.770887237526
440.45569620253093,19301.497211521328
446.0253164556955,19547.519459640618
451.59493670886,19790.170403740154
457.16455696202456,20027.86395289777
462.7341772151891,20258.2223875376
468.30379746835365,20478.371619013375
473.8734177215182,20685.2443549571
479.44303797468274,20875.442717077523
485.0126582278473,21046.12912882487
490.5822784810118,21195.098794649995
496.15189873417637,21318.181783567252
501.7215189873409,21416.170351432753
507.29113924050546,21489.9221921715
512.86075949367,21523.292800577758
518.4303797468345,21544.907463045292
523.9999999999991,21552.434809701026
