x,y
84.0,-6700.281442706722
89.56962025316456,-2958.024535055264
95.13924050632912,-2637.3352294189494
100.70886075949367,-2348.6792696263014
106.27848101265823,-1417.6704588620448
111.84810126582279,-976.4959226026602
117.41772151898735,-528.1144478647665
122.98734177215191,-67.4791273772571
128.55696202531647,313.1468561866746
134.126582278481,684.67709137234
139.69620253164555,1044.4538302902486
145.2658227848101,1387.665482666873
150.83544303797464,1721.6149578776156
156.4050632911392,2042.7966287918555
161.97468354430373,2348.603476257843
167.54430379746827,2638.6807679700796
173.11392405063282,2913.9399394967663
178.68354430379736,3178.4079921941025
184.2531645569619,3438.7412885997355
189.82278481012645,3703.0009496841603
195.392405063291,3979.4348645912396
200.96202531645554,4274.988946028793
206.53164556962008,4594.2543401542325
212.10126582278463,4939.182001335394
217.67088607594917,5309.257987583332
223.2405063291137,5702.249220429873
228.81012658227826,6115.098116751372
234.3797468354428,6544.471588596038
239.94936708860735,6987.082640331604
245.5189873417719,7439.497190644707
251.08860759493643,7897.755476884054
256.658227848101,8357.199157762076
262.2278481012655,8812.511161087734
267.79746835443007,9258.261771032427
273.3670886075946,9689.65492990962
278.93670886075915,10103.261968452332
284.5063291139237,10497.543468950415
290.07594936708824,10872.933630137257
295.6455696202528,11231.58974825475
301.21518987341733,11576.791727663358
306.7848101265819,11912.253491843981
312.3544303797464,12241.429655900127
317.92405063291096,12566.986708686172
323.4936708860755,12890.621836331824
329.06329113924005,13213.137796836247
334.6329113924046,13534.835391200537
340.20253164556914,13855.987226949326
345.7721518987337,14177.228710077952
351.3417721518982,14499.702155833735
356.91139240506277,14824.89926125032
362.4810126582273,15154.307138478343
368.05063291139186,15488.859464142752
373.6202531645564,15828.54455776342
379.18987341772095,16172.074481849846
384.7594936708855,16516.725754993717
390.32911392405003,16858.572946631557
395.8987341772146,17192.79541969285
401.4683544303791,17514.424788093347
407.03797468354367,17819.303287191673
412.6075949367082,18104.93102735112
418.17721518987275,18371.303653251194
423.7468354430373,18621.038243122275
429.31645569620184,18858.898100240007
434.8860759493664,19090.81429038943
440.45569620253093,19322.376392545564
446.0253164556955,19557.62041237005
451.59493670886,19798.148727155007
457.16455696202456,20042.838390576824
462.7341772151891,20288.290239085134
468.30379746835365,20529.54423800934
473.8734177215182,20761.033633100415
479.44303797468274,20976.987028130035
485.0126582278473,21172.598522497487
490.5822784810118,21344.289394349613
496.15189873417637,21486.60670057577
501.7215189873409,21600.095099987644
507.29113924050546,21685.58846001749
512.86075949367,21724.283317113473
518.4303797468345,21749.348875725
523.9999999999991,21758.079499497253
