x,y
84.0,-6700.281442706722
89.56962025316456,-3946.385841271159
95.13924050632912,-3616.4165913346264
100.70886075949367,-3307.8043637181145
106.27848101265823,-2483.301074103966
111.84810126582279,-1987.387304981058
117.41772151898735,-1474.499084893752
122.98734177215191,-944.3655382259809
128.55696202531647,-474.0212328241513
134.126582278481,-18.48708180155401
139.69620253164555,417.87065172593987
145.2658227848101,831.0306722711902
150.83544303797464,1228.4935659454302
156.4050632911392,1611.6967439753605
161.97468354430373,1983.093820891552
167.54430379746827,2346.0710440578105
173.11392405063282,2703.2365663173246
178.68354430379736,3057.2334756148302
184.2531645569619,3410.527235604701
189.82278481012645,3765.2013104664074
195.392405063291,4122.999329446955
200.96202531645554,4485.2535694879025
206.53164556962008,4852.850773802823
212.10126582278463,5226.237388128223
217.67088607594917,5605.431357286306
223.2405063291137,5990.058632451876
228.81012658227826,6379.409585062955
234.3797468354428,6772.508846543447
239.94936708860735,7168.195545282664
245.5189873417719,7565.207339374285
251.08860759493643,7962.261870616413
256.658227848101,8358.130283697448
262.2278481012655,8751.698444419666
267.79746835443007,9142.013277084918
273.3670886075946,9528.313436972952
278.93670886075915,9910.04500211172
284.5063291139237,10286.863869597339
290.07594936708824,10658.62693254622
295.6455696202528,11025.373981714805
301.21518987341733,11387.301843437683
306.7848101265819,11744.731809010193
312.3544303797464,12098.071198147813
317.92405063291096,12447.77010859985
323.4936708860755,12794.275066001986
329.06329113924005,13137.982268919466
334.6329113924046,13479.194151106702
340.20253164556914,13818.08369707177
345.7721518987337,14154.671001153543
351.3417721518982,14488.815722377762
356.91139240506277,14820.227320910677
362.4810126582273,15148.492482687881
368.05063291139186,15473.11638200974
373.6202531645564,15793.571963336186
379.18987341772095,16109.34980330644
384.7594936708855,16420.000741882854
390.32911392405003,16725.16448196644
395.8987341772146,17024.5795515613
401.4683544303791,17318.07300301892
407.03797468354367,17605.531405745514
412.6075949367082,17886.8573245822
418.17721518987275,18161.917546544322
423.7468354430373,18430.490269867147
429.31645569620184,18692.21726942587
434.8860759493664,18946.56773106784
440.45569620253093,19192.818466615947
446.0253164556955,19430.046256296573
451.59493670886,19657.144106487358
457.16455696202456,19872.858262833906
462.7341772151891,20075.79705014562
468.30379746835365,20264.525439373534
473.8734177215182,20437.6554067189
479.44303797468274,20593.631864817875
485.0126582278473,20731.291386321544
490.5822784810118,20849.855336266646
496.15189873417637,20946.93341074937
501.7215189873409,21023.70259694455
507.29113924050546,21081.250738038892
512.86075949367,21107.27190888122
518.4303797468345,21124.080622458547
523.9999999999991,21129.933879761982
