x,y
84.0,-6700.281442706722
89.56962025316456,-849.9730626537254
95.13924050632912,-599.8804130899425
100.70886075949367,-461.3092699791783
106.27848101265823,575.0574276272184
111.84810126582279,749.0411013417848
117.41772151898735,844.901973526259
122.98734177215191,944.3585313821452
128.55696202531647,916.4900500519622
134.126582278481,942.1096629668615
139.69620253164555,1038.9359223651052
145.2658227848101,1217.8299379400567
150.83544303797464,1507.187508766796
156.4050632911392,1843.8070000536043
161.97468354430373,2256.7817635889
167.54430379746827,2698.881756547722
173.11392405063282,3130.5923833207266
178.68354430379736,3539.493275437555
184.2531645569619,3866.5559746815156
189.82278481012645,4080.4372988037503
195.392405063291,4181.936126859574
200.96202531645554,4228.634362192227
206.53164556962008,4257.305683003636
212.10126582278463,4361.38407508461
217.67088607594917,4619.433212542388
223.2405063291137,5005.950162537675
228.81012658227826,5528.013715361271
234.3797468354428,6148.016383658891
239.94936708860735,6756.673906381421
245.5189873417719,7354.2000818693095
251.08860759493643,7905.501077901221
256.658227848101,8370.511669005055
262.2278481012655,8828.73174184724
267.79746835443007,9261.865987255029
273.3670886075946,9733.615238910936
278.93670886075915,10264.873004747988
284.5063291139237,10794.238875819534
290.07594936708824,11318.382566179089
295.6455696202528,11723.642610254805
301.21518987341733,12030.236234988604
306.7848101265819,12250.959721655921
312.3544303797464,12427.430653722919
317.92405063291096,12626.73954413229
323.4936708860755,12839.09700109891
329.06329113924005,13115.22145758215
334.6329113924046,13407.725064440232
340.20253164556914,13748.509358827581
345.7721518987337,14128.15712770229
351.3417721518982,14497.554168436536
356.91139240506277,14872.393589398507
362.4810126582273,15205.019837752117
368.05063291139186,15503.109739181335
373.6202531645564,15770.516826829082
379.18987341772095,16042.478763659528
384.7594936708855,16356.409379066481
390.32911392405003,16703.369722855747
395.8987341772146,17124.07751586673
401.4683544303791,17547.15397122878
407.03797468354367,17960.96518036132
412.6075949367082,18377.89707338413
418.17721518987275,18719.512539999185
423.7468354430373,19057.323352352607
429.31645569620184,19325.846841540195
434.8860759493664,19497.291126485252
440.45569620253093,19622.238425521355
446.0253164556955,19644.76305038583
451.59493670886,19669.304069266305
457.16455696202456,19743.006465137532
462.7341772151891,19897.107089425317
468.30379746835365,20210.675633139697
473.8734177215182,20596.10422869445
479.44303797468274,21029.807167239698
485.0126582278473,21456.27002654532
490.5822784810118,21760.909499240726
496.15189873417637,21999.12215084062
501.7215189873409,22146.071005180896
507.29113924050546,22206.645970931208
512.86075949367,22247.896941438343
518.4303797468345,22257.22269202141
523.9999999999991,22250.736868223066
